"レベル","単元","グループ","単語(中文)","ピンイン","訳(日本語)","例文(中文)","例文(ピンイン)","例文訳","単語音声ファイル","日本語音声ファイル","例文音声ファイル"
6,1961,211,"线索","xiàn suǒ","手がかり・糸口・道筋","由于蚂蚁具有认路的本领,即使天空乌云密布或者地面上的气味被其他动物破坏了,只要还保留一些可利用的线索,它们仍旧可以找到蚁巢,只不过要多走些弯路而已。","Yóu yú mǎ yǐ jù yǒu rèn lù de běn lǐng, jí shǐ tiān kōng wū yún mì bù huò zhě dì miàn shàng de qì wèi bèi qí tā dòng wù pò huài le, zhǐ yào hái bǎo liú yì xiē kě lì yòng de xiàn suǒ, tā men réng jiù kě yǐ zhǎo dào yǐ cháo, zhǐ bú guò yào duō zǒu xiē wān lù ér yǐ.","アリは道を識別する能力があることにより、空が雲に覆われていても、地面のにおいが他の動物によって消されても、他に少しでも手がかりが残されていれば、 やはりアリの巣を見つけることができ、多少遠回りするだけなのである。 ",6Qtango1961.mp3,6Qnichiyaku1961.mp3,6Qreibun1961.mp3
6,2211,211,"预算","yù suàn","予算：見積もり","这次韩国旅游的预算是10万日元。","Zhè cì Hán guó lǚ yóu de yù suàn shì 1 0 wàn rì yuán.","今回の韓国旅行の予算は10万円だ。",6Qtango2211.mp3,6Qnichiyaku2211.mp3,6Qreibun2211.mp3
6,2461,211,"资助","zī zhù","経済的に援助する・助成する","他出钱资助了很多大学生。","Tā chū qián zī zhù le hěn duō dà xué shēng.","彼は金を出して多くの大学生を経済的に援助した。",6Qtango2461.mp3,6Qnichiyaku2461.mp3,6Qreibun2461.mp3
6,212,212,"层次","céng cì ","グラデーション：レベル：段階","层次感能体现作者的观念。","Céng cì gǎn néng tǐ xiàn zuò zhě de guān niàn.","グラデーションは作者の思想を表現できる。",6Qtango0212.mp3,6Qnichiyaku0212.mp3,6Qreibun0212.mp3
6,462,212,"赌博","dǔ bó ","ギャンブル・賭博","游手好闲的他终于沾上了赌博。","Yóu shǒu hào xián de tā zhōng yú zhān shàng le dǔ bó.","ぶらぶらして働かない彼は、ついにギャンブルに手を出した。",6Qtango0462.mp3,6Qnichiyaku0462.mp3,6Qreibun0462.mp3
6,712,212,"光芒","guāng máng","光・（四方に輝く強い）光の筋・光線","金子可能就埋在你的脚下，就在离你不远处闪烁着诱人的光芒。","Jīn zi kě néng jiù mái zài nǐ de jiǎo xià, jiù zài lí nǐ bù yuǎn chù shǎn shuò zhe yòu rén de guāng máng.","金はたぶんあなたの足元に埋まっていて、あなたの近くで人を魅了する光を輝かせている。",6Qtango0712.mp3,6Qnichiyaku0712.mp3,6Qreibun0712.mp3
6,962,212,"解体","jiě tǐ","解体する・瓦解する・分解する","财阀解体是说因某国经济破绽或随国外政治的变化而产生的财阀解体现象。","Cái fá jiě tǐ shì shuō yīn mǒu guó jīng jì pò zhàn huò suí guó wài zhèng zhì de biàn huà ér chǎn shēng de cái fá jiě tǐ xiàn xiàng.","財閥解体とは、ある国の経済の破綻や国外政治の変化に伴って、財閥が解体される現象である。",6Qtango0962.mp3,6Qnichiyaku0962.mp3,6Qreibun0962.mp3
6,1212,212,"码头","mǎ tóu ","港町・貿易港：埠頭","如果一个人不知道他要驶向哪个码头，那么任何风都不会是顺风。","Rú guǒ yí ge rén bù zhī dào tā yào shǐ xiàng nǎ ge mǎ tóu, nà me rèn hé fēng dōu bú huì shì shùn fēng.","どの港町に向けて出航するか分からなければ、いかなる風も追い風にはならない。",6Qtango1212.mp3,6Qnichiyaku1212.mp3,6Qreibun1212.mp3
6,1462,212,"侵略","qīn lüè","侵略する","历史证明，用武力来侵略他国会遭到后人的唾骂。","Lì shǐ zhèng míng, yòng wǔ lì lái qīn lüè tā guó huì zāo dào hòu rén de tuò mà.","武力で他国を侵略する行為は、後世の人々からの非難を受けると、歴史は証明している。",6Qtango1462.mp3,6Qnichiyaku1462.mp3,6Qreibun1462.mp3
6,1712,212,"思索","sī suǒ","深く考えをめぐらせる・思索する","这个洞口太小，狼无法通过。思索片刻，它做出一个决定：绝食减肥。","Zhè ge dòng kǒu tài xiǎo, láng wú fǎ tōng guò. Sī suǒ piàn kè, tā zuò chū yí ge jué dìng: jué shí jiǎn féi. ","この穴はオオカミには通り抜けられないほど小さいものだった。深く考えをめぐらせた後、彼は「絶食して痩せよう」と決めた。 ",6Qtango1712.mp3,6Qnichiyaku1712.mp3,6Qreibun1712.mp3
6,1962,212,"宪法","xiàn fǎ","憲法：指針・方針","中国宪法一共有4章，136条规定。","Zhōng guó xiàn fǎ yí gòng yǒu 4 zhāng, 1 3 6 tiáo guī dìng.","中国の憲法は全部で4章、136条の規定がある。",6Qtango1962.mp3,6Qnichiyaku1962.mp3,6Qreibun1962.mp3
6,2212,212,"预先","yù xiān","前もって・あらかじめ","为了大会的成功，我们预先做了许多准备工作。","Wèi le dà huì de chéng gōng, wǒ men yù xiān zuò le xǔ duō zhǔn bèi gōng zuò.","大会の成功のために、私たちは前もって多くの準備をした。",6Qtango2212.mp3,6Qnichiyaku2212.mp3,6Qreibun2212.mp3
6,2462,212,"滋润","zī rùn","潤す・湿らせる：潤いがある・しっとりしている・湿っている","雨滋润了干燥的土地。","Yǔ zī rùn le gān zào de tǔ dì.","雨が乾燥した土を潤した。",6Qtango2462.mp3,6Qnichiyaku2462.mp3,6Qreibun2462.mp3
6,213,213,"差别","chā bié ","違い・区別・ひらき","这两种商品看上去没什么差别，但为什么价格差这么多呢？","Zhè liǎng zhǒng shāng pǐn kàn shàng qù méi shén me chā bié, dàn wèi shén me jià gé  chà zhè me duō ne?","この２種類の商品は見た目があまり違いがなさそうなのに、なぜ価格の差がこんなに大きいのだろう。",6Qtango0213.mp3,6Qnichiyaku0213.mp3,6Qreibun0213.mp3
6,463,213,"杜绝","dù jué ","防止する・根絶する","加固堤坝来杜绝洪水的泄漏。","Jiā gù dī bà lái dù jué hóng shuǐ de xiè lòu.","堤防の補強を通して洪水の漏れを防止する。",6Qtango0463.mp3,6Qnichiyaku0463.mp3,6Qreibun0463.mp3
6,713,213,"光荣","guāng róng","光栄だ：栄誉・誉れ","能够帮上忙，我感到光荣。","Néng gòu bāng shàng máng, wǒ gǎn dào guāng róng.","お役に立てて光栄に存じます。",6Qtango0713.mp3,6Qnichiyaku0713.mp3,6Qreibun0713.mp3
6,963,213,"戒备","jiè bèi","警備・警戒","令司马懿吃惊的是，本来以为会戒备森严的西城却城门大开，城墙上也看不到一个守卫的士兵，只有二十多个老人在城门前扫地。","Lìng Sī mǎ Yì chī jīng de shì, běn lái yǐ wéi huì jiè bèi sēn yán de xī chéng què chéng mén dà kāi, chéng qiáng shàng yě kàn bu dào yí ge shǒu wèi de shì bīng, zhǐ yǒu èr shí duō ge lǎo rén zài chéng mén qián sǎo dì.","司馬懿は驚いた。西城の警備は厳重なはずだと思っていたが、城門が大きく開かれ、城壁の上に守衛の兵士が1人も見えず、20数名の老人が城門の前を掃除しているだけであったからだ。",6Qtango0963.mp3,6Qnichiyaku0963.mp3,6Qreibun0963.mp3
6,1213,213,"蚂蚁","mǎ yǐ ","アリ","一只蚂蚁巧妙的绕过了前面的高墙。","Yì zhī mǎ yǐ qiǎo miào de rào guò le qián miàn de gāo qiáng.","一匹のアリは巧妙に前の高い壁を避けていった。",6Qtango1213.mp3,6Qnichiyaku1213.mp3,6Qreibun1213.mp3
6,1463,213,"亲密","qīn mì","親密だ：親密になる","他们两个人的关系亲密无间。","Tā men liǎng ge rén de guān xì qīn mì wú jiàn.","彼ら2人の関係は隙間のないほどに親密である。",6Qtango1463.mp3,6Qnichiyaku1463.mp3,6Qreibun1463.mp3
6,1713,213,"思维","sī wéi","思考：考える・思考する","建筑宗师张开济八十岁的时候，思维依然很敏捷。","Jiàn zhù zōng shī Zhāng Kāi jì bā shí suì de shí hòu, sī wéi yī rán hěn mǐn jié. ","建築の師、張開済は80歳の時でも、依然として思考力が敏捷だった。",6Qtango1713.mp3,6Qnichiyaku1713.mp3,6Qreibun1713.mp3
6,1963,213,"陷害","xiàn hài","（人を罠などに）はめる・陥れる","我的同事被他的好友陷害，苦了好几年。","Wǒ de tóng shì bèi tā de hǎo yǒu xiàn hài, kǔ le hǎo jǐ nián.","私の同僚は彼の親友にはめられて、何年も苦しんだ。",6Qtango1963.mp3,6Qnichiyaku1963.mp3,6Qreibun1963.mp3
6,2213,213,"预言","yù yán","予言（する）","我们不能轻信没有任何根据的预言。","Wǒ men bù néng qīng xìn méi yǒu rèn hé gēn jù de yù yán.","私たちは何の根拠もない予言を軽々しく信じてはいけない。",6Qtango2213.mp3,6Qnichiyaku2213.mp3,6Qreibun2213.mp3
6,2463,213,"滋味","zī wèi","味わい・味","经过实践的沉淀后，回忆起来反而别有一番滋味。","Jīng guò shí jiàn de chén diàn hòu, huí yì qǐ lái fǎn' ér bié yǒu yì fān zī wèi.","時間の蓄積を経た後に吟味すると、かえって味わいがあることに気づく。",6Qtango2463.mp3,6Qnichiyaku2463.mp3,6Qreibun2463.mp3
6,214,214,"插座","chā zuò ","コンセント","出门时，一定要把插座上的电源关掉。","Chū mén shí, yí dìng yào bǎ chā zuò shàng de diàn yuán guān diào.","出かけるときは、必ずコンセントの電源を切ってください。",6Qtango0214.mp3,6Qnichiyaku0214.mp3,6Qreibun0214.mp3
6,464,214,"端","duān ","端・さき：きっかけ","桌子的一端放着一个苹果。","Zhuō zi de yì duān fàng zhe yí ge píng guǒ.","机の端にリンゴが一つ置いてある。",6Qtango0464.mp3,6Qnichiyaku0464.mp3,6Qreibun0464.mp3
6,714,214,"广阔","guǎng kuò","広い・広々としている・広大だ","一个人交际范围广阔，获得财富的机会相应会增加。","Yí ge rén jiāo jì fàn wéi guǎng kuò, huò dé cái fù de jī huì xiāng yìng huì zēng jiā.","人が広く交際すれば、富を得る機会もそれに応じて増えうる。",6Qtango0714.mp3,6Qnichiyaku0714.mp3,6Qreibun0714.mp3
6,964,214,"界限","jiè xiàn","境界線・限界：限度・きり・際限","拔河是一项简单的体育运动。比赛时，人数相同的两方各执绳子的一端，同时用力向自己一方拉绳，哪方能将对方拉过中间的界限，哪方就获胜。","Bá hé shì yí xiàng jiǎn dān de tǐ yù yùn dòng. Bǐ sài shí, rén shù xiāng tóng de liǎng fāng gè zhí shéng zi de yì duān, tóng shí yòng lì xiàng zì jǐ yì fāng lā shéng, nǎ fāng néng jiāng duì fāng lā guò zhōng jiān de jiè xiàn, nǎ fāng jiù huò shèng.","綱引きは単純なスポーツである。試合の時には、同人数の2組のチームがそれぞれ縄の一端を持ち、同時に力を入れて自分のほうへ縄を引っ張り、相手チームを引っ張って真ん中の境界線を越えさせたほうが勝ちとなる。",6Qtango0964.mp3,6Qnichiyaku0964.mp3,6Qreibun0964.mp3
6,1214,214,"嘛","ma ","働きかけを表す語気：当然～だという気持ちを表す語気：注意を促す語気","大家都到他家里去玩，你也来嘛！","Dà jiā dōu dào tā jiā lǐ qù wán, nǐ yě lái ma!","みんな彼の家に遊びに行くので、あなたもおいでよ！",6Qtango1214.mp3,6Qnichiyaku1214.mp3,6Qreibun1214.mp3
6,1464,214,"亲热","qīn rè","非常に仲がよい：親しくする","如今一去公园，就能看到情人间的亲热现象。","Rú jīn yí qù gōng yuán, jiù néng kàn dào qíng rén jiān de qīn rè xiàn xiàng.","今は公園に行くと、恋人同士の間の非常に仲のよい光景が見られる。",6Qtango1464.mp3,6Qnichiyaku1464.mp3,6Qreibun1464.mp3
6,1714,214,"斯文","sī wen","優雅だ・上品だ","他说话非常斯文有礼。","Tā shuō huà fēi cháng sī wen yǒu lǐ.","彼の話し方はとても優雅で礼儀正しい。",6Qtango1714.mp3,6Qnichiyaku1714.mp3,6Qreibun1714.mp3
6,1964,214,"陷阱","xiàn jǐng","罠：落とし穴","他掉入到公司精心布设的陷阱。","Tā diào rù dào gōng sī jīng xīn bù shè de xiàn jǐng.","彼は会社が入念に設けた罠にはまってしまった。",6Qtango1964.mp3,6Qnichiyaku1964.mp3,6Qreibun1964.mp3
6,2214,214,"预兆","yù zhào","前触れ・兆し・兆候：前兆を示す","动物的异常行动有可能是地震的预兆。","Dòng wù de yì cháng xíng dòng yǒu kě néng shì dì zhèn de yù zhào.","動物の異常な行動は地震の前触れの可能性がある。",6Qtango2214.mp3,6Qnichiyaku2214.mp3,6Qreibun2214.mp3
6,2464,214,"子弹","zǐ dàn","弾・銃弾","他瞄准射击，可子弹也没打中目标。","Tā miáo zhǔn shè jī, kě zǐ dàn yě méi dǎ zhòng mù biāo.","彼は狙いを定めて撃ったが、弾は的に当たらない。",6Qtango2464.mp3,6Qnichiyaku2464.mp3,6Qreibun2464.mp3
6,215,215,"查获","chá huò ","押収する・逮捕する","海关查获了许多走私物品。","Hǎi guān chá huò le xǔ duō zǒu sī wù pǐn.","税関は多くの密輸品を押収した。",6Qtango0215.mp3,6Qnichiyaku0215.mp3,6Qreibun0215.mp3
6,465,215,"端午节","Duān wǔ Jié ","端午の節句","端午节是中国传统的节日之一。","Duān wǔ jié shì zhōng guó chuán tǒng de jié rì zhī yī.","端午節は中国の伝統的な祝日の一つである。",6Qtango0465.mp3,6Qnichiyaku0465.mp3,6Qreibun0465.mp3
6,715,215,"归根到底","guī gēn-  dào dǐ","結局","VR产业的竞争归根到底还是技术高下之争。","V R chǎn yè de jìng zhēng guī gēn dào dǐ hái shì jì shù gāo xià zhī zhēng.","VR産業の競争は、結局、科学技術の競争である。",6Qtango0715.mp3,6Qnichiyaku0715.mp3,6Qreibun0715.mp3
6,965,215,"借鉴","jiè jiàn","手本とする・参考にする","它借鉴了年画、瓷器、木雕等图案的设计，注意外形刻画，具有很高的艺术价值。","Tā jiè jiàn le nián huà、 cí qì、 mù diāo děng tú' àn de shè jì, zhù yì wài xíng kè huà, jù yǒu hěn gāo de yì shù jià zhí.","それは年画、磁器、木彫りなどの図案のデザインを手本に、外形をはっきり描写することに配慮したもので、大変高い芸術的価値がある。",6Qtango0965.mp3,6Qnichiyaku0965.mp3,6Qreibun0965.mp3
6,1215,215,"埋伏","mái fú ","待ち伏せする：ひそむ・潜伏する","他想，城里必定埋伏了大量兵马。","Tā xiǎng, chéng lǐ bì dìng mái fú le dà liàng bīng mǎ.","彼は、城の中には必ず大勢の部隊が待ち伏せているだろうと思った。",6Qtango1215.mp3,6Qnichiyaku1215.mp3,6Qreibun1215.mp3
6,1465,215,"勤俭","qín jiǎn","勤倹だ","他过日子十分勤俭，难怪能存下那么多钱。","Tā guò rì zi shí fēn qín jiǎn, nán guài néng cún xià nà me duō qián.","彼の暮らしはとても勤倹で、どうりでこんな大金を蓄えたわけだ。",6Qtango1465.mp3,6Qnichiyaku1465.mp3,6Qreibun1465.mp3
6,1715,215,"死亡","sǐ wáng","（植物が）枯れる・（生物が）死亡する","周围的树大批死亡后，这棵树却奇迹般地活了下来。","Zhōu wéi de shù dà pī sǐ wáng hòu, zhè kē shù què qí jì bān de huó le xià lái.","周りの木が枯れた後も、この木だけは奇跡的に生き残った。",6Qtango1715.mp3,6Qnichiyaku1715.mp3,6Qreibun1715.mp3
6,1965,215,"陷入","xiàn rù","陥る・落ちる：（考えに）ふける・夢中になる","结果显示,城市夜晚的亮度变化与其经济发展的态势基本上相对应:经济状况越好,城市的夜晚就越亮;而当陷入经济危机时,照明度便会降低。","Jié guǒ xiǎn shì, chéng shì yè wǎn de liàng dù biàn huà yǔ qí jīng jì fā zhǎn de tài shì jī běn shàng xiāng duì yìng: jīng jì zhuàng kuàng yuè hǎo, chéng shì de yè wǎn jiù yuè liàng; ér dāng xiàn rù jīng jì wéi jī shí, zhào míng dù biàn huì jiàng dī. ","結果が示しているのは、都市の夜の明るさの変化と経済発展の状況は基本的に対応しており、経済状況が良くなるほど、 都市の夜は明るくなり、経済危機に陥っている時は暗くなるということだ。",6Qtango1965.mp3,6Qnichiyaku1965.mp3,6Qreibun1965.mp3
